X,Y,Secondary
47.50000,49.50000,-0.98403
48.50000,49.50000,-0.72190
49.50000,49.50000,-1.06854
50.50000,49.50000,-1.00312
51.50000,49.50000,-1.04753
52.50000,49.50000,-1.27728
53.50000,49.50000,-1.72838
54.50000,49.50000,-1.49424
55.50000,49.50000,-1.31595
56.50000,49.50000,-1.63106
57.50000,49.50000,-1.87288
58.50000,49.50000,-1.92521
59.50000,49.50000,-1.78770
60.50000,49.50000,-1.72227
61.50000,49.50000,-1.50453
62.50000,49.50000,-1.19844
63.50000,49.50000,-1.12448
64.50000,49.50000,-1.19540
65.50000,49.50000,-0.98048
66.50000,49.50000,-1.20720
67.50000,49.50000,-0.84926
68.50000,49.50000,-0.69748
69.50000,49.50000,-0.99519
70.50000,49.50000,-0.49923
71.50000,49.50000,-0.72099
72.50000,49.50000,-0.99619
73.50000,49.50000,-0.84295
74.50000,49.50000,-0.66847
75.50000,49.50000,-0.58563
76.50000,49.50000,-0.51660
77.50000,49.50000,-0.51361
78.50000,49.50000,-0.60631
79.50000,49.50000,-0.33974
80.50000,49.50000,-0.21800
81.50000,49.50000,-0.43550
82.50000,49.50000,-0.09876
83.50000,49.50000,0.05601
84.50000,49.50000,0.29070
85.50000,49.50000,0.03445
86.50000,49.50000,0.03732
87.50000,49.50000,-0.20145
88.50000,49.50000,-0.25318
89.50000,49.50000,-0.51365
90.50000,49.50000,-0.80333
91.50000,49.50000,-0.87296
92.50000,49.50000,-0.84712
93.50000,49.50000,-0.77374
94.50000,49.50000,-0.43653
95.50000,49.50000,-0.40191
96.50000,49.50000,-0.02892
97.50000,49.50000,-0.28451
98.50000,49.50000,-0.08207
99.50000,49.50000,-0.22334
0.50000,50.50000,-0.30568
1.50000,50.50000,-0.07218
2.50000,50.50000,0.11970
3.50000,50.50000,0.26545
4.50000,50.50000,0.59035
5.50000,50.50000,0.97560
6.50000,50.50000,0.88197
7.50000,50.50000,0.71666
8.50000,50.50000,0.63518
9.50000,50.50000,0.71328
10.50000,50.50000,0.58830
11.50000,50.50000,0.32720
12.50000,50.50000,0.37182
13.50000,50.50000,0.32767
14.50000,50.50000,0.16484
15.50000,50.50000,0.03556
16.50000,50.50000,-0.12625
17.50000,50.50000,-0.09025
18.50000,50.50000,-0.25717
19.50000,50.50000,-0.02406
20.50000,50.50000,0.47709
21.50000,50.50000,0.65597
22.50000,50.50000,0.43306
23.50000,50.50000,0.58171
24.50000,50.50000,0.71904
25.50000,50.50000,0.70274
26.50000,50.50000,0.91842
27.50000,50.50000,0.66456
28.50000,50.50000,0.37899
29.50000,50.50000,0.42687
30.50000,50.50000,0.26061
31.50000,50.50000,0.04349
32.50000,50.50000,0.07333
33.50000,50.50000,-0.11163
34.50000,50.50000,-0.22661
35.50000,50.50000,-0.30612
36.50000,50.50000,-0.23725
37.50000,50.50000,-0.10976
38.50000,50.50000,-0.00041
39.50000,50.50000,-0.10435
40.50000,50.50000,-0.38647
41.50000,50.50000,-0.18168
42.50000,50.50000,-0.24393
43.50000,50.50000,-0.24405
44.50000,50.50000,-0.47634
45.50000,50.50000,-0.86960
46.50000,50.50000,-1.40725
47.50000,50.50000,-1.33274
48.50000,50.50000,-1.12081
49.50000,50.50000,-1.00397
50.50000,50.50000,-0.81457
51.50000,50.50000,-0.85660
52.50000,50.50000,-1.24003
53.50000,50.50000,-1.41917
54.50000,50.50000,-1.37368
55.50000,50.50000,-1.62409
56.50000,50.50000,-1.89233
57.50000,50.50000,-1.56442
58.50000,50.50000,-1.84528
59.50000,50.50000,-1.54368
60.50000,50.50000,-1.32739
61.50000,50.50000,-0.92531
62.50000,50.50000,-0.89917
63.50000,50.50000,-0.77913
64.50000,50.50000,-0.76389
65.50000,50.50000,-0.37740
66.50000,50.50000,-0.53852
67.50000,50.50000,-0.30751
68.50000,50.50000,-0.54126
69.50000,50.50000,-0.74073
70.50000,50.50000,-0.69752
71.50000,50.50000,-0.24810
72.50000,50.50000,-0.63759
73.50000,50.50000,-0.59570
74.50000,50.50000,-0.50935
75.50000,50.50000,-0.51437
76.50000,50.50000,-0.47670
77.50000,50.50000,-0.26441
78.50000,50.50000,-0.58743
79.50000,50.50000,-0.25422
80.50000,50.50000,-0.07798
81.50000,50.50000,-0.14883
82.50000,50.50000,-0.36480
83.50000,50.50000,0.09589
84.50000,50.50000,0.39251
85.50000,50.50000,0.44315
86.50000,50.50000,0.14059
87.50000,50.50000,-0.13423
88.50000,50.50000,-0.38913
89.50000,50.50000,-0.43669
90.50000,50.50000,-0.80297
91.50000,50.50000,-0.85637
92.50000,50.50000,-0.64350
93.50000,50.50000,-0.54254
94.50000,50.50000,-0.45414
95.50000,50.50000,-0.47056
96.50000,50.50000,-0.23689
97.50000,50.50000,-0.37171
98.50000,50.50000,-0.23538
99.50000,50.50000,-0.41408
0.50000,51.50000,0.25205
1.50000,51.50000,0.22060
2.50000,51.50000,0.33150
3.50000,51.50000,0.69206
4.50000,51.50000,0.83420
5.50000,51.50000,0.69142
6.50000,51.50000,0.76902
7.50000,51.50000,0.45818
8.50000,51.50000,0.38763
9.50000,51.50000,0.37741
10.50000,51.50000,0.56591
11.50000,51.50000,0.60390
12.50000,51.50000,0.38722
13.50000,51.50000,0.48407
14.50000,51.50000,0.40819
15.50000,51.50000,0.24367
16.50000,51.50000,0.23118
17.50000,51.50000,-0.03665
18.50000,51.50000,-0.00559
19.50000,51.50000,0.03362
20.50000,51.50000,-0.03639
21.50000,51.50000,0.37629
22.50000,51.50000,0.47447
23.50000,51.50000,0.20692
24.50000,51.50000,0.53302
25.50000,51.50000,0.82011
26.50000,51.50000,0.65933
27.50000,51.50000,0.58537
28.50000,51.50000,0.69166
29.50000,51.50000,0.36984
30.50000,51.50000,0.22317
31.50000,51.50000,0.49202
32.50000,51.50000,-0.01337
33.50000,51.50000,-0.32005
34.50000,51.50000,-0.37534
35.50000,51.50000,-0.45501
36.50000,51.50000,-0.25910
37.50000,51.50000,-0.08546
38.50000,51.50000,-0.20958
39.50000,51.50000,-0.30308
40.50000,51.50000,-0.36325
41.50000,51.50000,-0.43597
42.50000,51.50000,-0.46246
43.50000,51.50000,-0.23304
44.50000,51.50000,-0.22043
45.50000,51.50000,-0.78527
46.50000,51.50000,-0.94354
47.50000,51.50000,-0.99920
48.50000,51.50000,-0.99947
49.50000,51.50000,-0.82064
50.50000,51.50000,-0.76269
51.50000,51.50000,-0.62319
52.50000,51.50000,-0.84316
53.50000,51.50000,-1.15173
54.50000,51.50000,-1.34780
55.50000,51.50000,-1.39464
56.50000,51.50000,-1.58038
57.50000,51.50000,-1.34548
58.50000,51.50000,-1.33857
59.50000,51.50000,-1.05984
60.50000,51.50000,-0.97644
61.50000,51.50000,-0.96198
62.50000,51.50000,-0.65696
63.50000,51.50000,-0.82543
64.50000,51.50000,-0.48279
65.50000,51.50000,-0.57387
66.50000,51.50000,-0.40577
67.50000,51.50000,-0.19735
68.50000,51.50000,-0.72044
69.50000,51.50000,-0.13257
70.50000,51.50000,-0.30874
71.50000,51.50000,-0.16441
72.50000,51.50000,-0.46743
73.50000,51.50000,-0.58561
74.50000,51.50000,-0.56027
75.50000,51.50000,-0.31227
76.50000,51.50000,0.11502
77.50000,51.50000,-0.00369
78.50000,51.50000,-0.27507
79.50000,51.50000,0.05268
80.50000,51.50000,0.10123
81.50000,51.50000,0.21595
82.50000,51.50000,0.24802
83.50000,51.50000,0.54202
84.50000,51.50000,0.26637
85.50000,51.50000,0.11219
86.50000,51.50000,0.04796
87.50000,51.50000,0.05268
88.50000,51.50000,-0.09751
89.50000,51.50000,-0.32790
90.50000,51.50000,-0.34318
91.50000,51.50000,-0.29099
92.50000,51.50000,-0.62682
93.50000,51.50000,-0.55619
94.50000,51.50000,-0.50374
95.50000,51.50000,-0.32861
96.50000,51.50000,-0.20831
97.50000,51.50000,-0.27386
98.50000,51.50000,-0.01491
99.50000,51.50000,-0.35736
0.50000,52.50000,0.46854
1.50000,52.50000,0.35867
2.50000,52.50000,0.47936
3.50000,52.50000,0.70015
4.50000,52.50000,0.34484
5.50000,52.50000,0.29004
6.50000,52.50000,0.07272
7.50000,52.50000,0.23590
8.50000,52.50000,0.07458
9.50000,52.50000,0.17492
10.50000,52.50000,0.44634
11.50000,52.50000,0.20295
12.50000,52.50000,0.53354
13.50000,52.50000,0.16362
14.50000,52.50000,0.27820
15.50000,52.50000,0.16376
16.50000,52.50000,0.47827
17.50000,52.50000,0.38161
18.50000,52.50000,0.25969
19.50000,52.50000,0.21666
20.50000,52.50000,0.29937
21.50000,52.50000,0.45860
22.50000,52.50000,0.59392
23.50000,52.50000,0.49704
24.50000,52.50000,0.56397
25.50000,52.50000,0.78808
26.50000,52.50000,0.84885
27.50000,52.50000,0.47819
28.50000,52.50000,0.39937
29.50000,52.50000,0.19103
30.50000,52.50000,-0.09674
31.50000,52.50000,-0.46547
32.50000,52.50000,-0.45902
33.50000,52.50000,-0.52286
34.50000,52.50000,-0.53919
35.50000,52.50000,-0.43276
36.50000,52.50000,-0.34931
37.50000,52.50000,-0.50314
38.50000,52.50000,-0.88953
39.50000,52.50000,-0.60155
40.50000,52.50000,-0.70248
41.50000,52.50000,-0.57612
42.50000,52.50000,-0.44161
43.50000,52.50000,-0.18234
44.50000,52.50000,0.13529
45.50000,52.50000,-0.14505
46.50000,52.50000,-0.42291
47.50000,52.50000,-0.48289
48.50000,52.50000,-0.64783
49.50000,52.50000,-0.70649
50.50000,52.50000,-1.13608
51.50000,52.50000,-1.10425
52.50000,52.50000,-1.27096
53.50000,52.50000,-1.20387
54.50000,52.50000,-1.22450
55.50000,52.50000,-1.37294
56.50000,52.50000,-1.28089
57.50000,52.50000,-1.27535
58.50000,52.50000,-0.92510
59.50000,52.50000,-0.75030
60.50000,52.50000,-0.82124
61.50000,52.50000,-0.81411
62.50000,52.50000,-0.46392
63.50000,52.50000,-0.18827
64.50000,52.50000,-0.20707
65.50000,52.50000,-0.24734
66.50000,52.50000,0.02998
67.50000,52.50000,-0.06030
68.50000,52.50000,-0.68004
69.50000,52.50000,-0.81015
70.50000,52.50000,-0.52308
71.50000,52.50000,-0.62119
72.50000,52.50000,-0.31726
73.50000,52.50000,-0.38599
74.50000,52.50000,-0.26914
75.50000,52.50000,0.17901
76.50000,52.50000,0.20525
77.50000,52.50000,0.25110
78.50000,52.50000,0.20588
79.50000,52.50000,0.23207
80.50000,52.50000,0.11027
81.50000,52.50000,0.47787
82.50000,52.50000,0.38150
83.50000,52.50000,0.15993
84.50000,52.50000,0.24326
85.50000,52.50000,-0.17153
86.50000,52.50000,-0.07208
87.50000,52.50000,0.03901
88.50000,52.50000,-0.00981
89.50000,52.50000,-0.34252
90.50000,52.50000,-0.50261
91.50000,52.50000,-0.67266
92.50000,52.50000,-0.62524
93.50000,52.50000,-0.52658
94.50000,52.50000,-0.27388
95.50000,52.50000,-0.18086
96.50000,52.50000,-0.14074
97.50000,52.50000,-0.03881
98.50000,52.50000,-0.25704
99.50000,52.50000,-0.12016
0.50000,53.50000,0.38627
1.50000,53.50000,0.58459
2.50000,53.50000,0.53362
3.50000,53.50000,0.40436
4.50000,53.50000,0.69506
5.50000,53.50000,0.66714
6.50000,53.50000,0.48460
7.50000,53.50000,0.16743
8.50000,53.50000,0.11583
9.50000,53.50000,-0.02360
10.50000,53.50000,-0.09682
11.50000,53.50000,0.16559
12.50000,53.50000,-0.05877
13.50000,53.50000,0.13048
14.50000,53.50000,0.05411
15.50000,53.50000,-0.07914
16.50000,53.50000,0.13828
17.50000,53.50000,0.62790
18.50000,53.50000,0.58283
19.50000,53.50000,0.73270
20.50000,53.50000,0.63523
21.50000,53.50000,0.43767
22.50000,53.50000,0.50152
23.50000,53.50000,0.40962
24.50000,53.50000,0.90513
25.50000,53.50000,0.99072
26.50000,53.50000,0.70014
27.50000,53.50000,0.65162
28.50000,53.50000,0.49088
29.50000,53.50000,0.45091
30.50000,53.50000,0.38377
31.50000,53.50000,-0.12328
32.50000,53.50000,-0.09898
33.50000,53.50000,-0.05557
34.50000,53.50000,-0.04019
35.50000,53.50000,-0.37821
36.50000,53.50000,-0.33338
37.50000,53.50000,-0.51204
38.50000,53.50000,-0.47552
39.50000,53.50000,-0.74164
40.50000,53.50000,-0.91797
41.50000,53.50000,-0.72474
42.50000,53.50000,-0.46809
43.50000,53.50000,0.01823
44.50000,53.50000,-0.22721
45.50000,53.50000,-0.39283
46.50000,53.50000,-0.22489
47.50000,53.50000,-0.82707
48.50000,53.50000,-0.71940
49.50000,53.50000,-0.80866
50.50000,53.50000,-0.91770
51.50000,53.50000,-1.03438
52.50000,53.50000,-0.95407
53.50000,53.50000,-0.84106
54.50000,53.50000,-0.92950
55.50000,53.50000,-0.88738
56.50000,53.50000,-0.77887
57.50000,53.50000,-0.44267
58.50000,53.50000,-0.28635
59.50000,53.50000,-0.23156
60.50000,53.50000,-0.49247
61.50000,53.50000,-0.40496
62.50000,53.50000,0.12427
63.50000,53.50000,0.07140
64.50000,53.50000,0.07957
65.50000,53.50000,-0.27477
66.50000,53.50000,-0.13900
67.50000,53.50000,-0.49367
68.50000,53.50000,-0.54906
69.50000,53.50000,-0.55890
70.50000,53.50000,-0.48838
71.50000,53.50000,-0.51039
72.50000,53.50000,-0.47241
73.50000,53.50000,-0.23534
74.50000,53.50000,-0.04745
75.50000,53.50000,-0.09745
76.50000,53.50000,0.03100
77.50000,53.50000,-0.28852
78.50000,53.50000,0.04453
79.50000,53.50000,0.01965
80.50000,53.50000,0.02508
81.50000,53.50000,0.22366
82.50000,53.50000,0.42737
83.50000,53.50000,0.00788
84.50000,53.50000,-0.05779
85.50000,53.50000,-0.24435
86.50000,53.50000,-0.24046
87.50000,53.50000,-0.11073
88.50000,53.50000,0.02144
89.50000,53.50000,-0.17682
90.50000,53.50000,-0.37750
91.50000,53.50000,-0.48335
92.50000,53.50000,-0.64430
93.50000,53.50000,-0.47705
94.50000,53.50000,-0.22975
95.50000,53.50000,-0.07374
96.50000,53.50000,0.17472
97.50000,53.50000,-0.12474
98.50000,53.50000,-0.01088
99.50000,53.50000,-0.03877
0.50000,54.50000,0.14939
1.50000,54.50000,0.40414
2.50000,54.50000,0.39706
3.50000,54.50000,0.50092
4.50000,54.50000,0.32359
5.50000,54.50000,0.25980
6.50000,54.50000,0.23551
7.50000,54.50000,0.21532
8.50000,54.50000,-0.02656
9.50000,54.50000,0.01811
10.50000,54.50000,0.16466
11.50000,54.50000,0.30677
12.50000,54.50000,0.02373
13.50000,54.50000,0.21413
14.50000,54.50000,0.08844
15.50000,54.50000,0.31555
16.50000,54.50000,0.24700
17.50000,54.50000,0.11065
18.50000,54.50000,0.23357
19.50000,54.50000,0.31845
20.50000,54.50000,0.46264
21.50000,54.50000,0.29151
22.50000,54.50000,0.38723
23.50000,54.50000,0.57474
24.50000,54.50000,0.60335
25.50000,54.50000,1.00636
26.50000,54.50000,0.70267
27.50000,54.50000,0.86758
28.50000,54.50000,1.10460
29.50000,54.50000,0.91987
30.50000,54.50000,0.83082
31.50000,54.50000,0.55684
32.50000,54.50000,0.26743
33.50000,54.50000,0.28642
34.50000,54.50000,-0.16970
35.50000,54.50000,-0.18628
36.50000,54.50000,-0.09258
37.50000,54.50000,-0.65007
38.50000,54.50000,-0.61581
39.50000,54.50000,-0.32494
40.50000,54.50000,-0.28596
41.50000,54.50000,-0.37371
42.50000,54.50000,-0.22498
43.50000,54.50000,0.13856
44.50000,54.50000,-0.33875
45.50000,54.50000,-0.35842
46.50000,54.50000,-0.59744
47.50000,54.50000,-0.61161
48.50000,54.50000,-0.97962
49.50000,54.50000,-1.09193
50.50000,54.50000,-1.11332
51.50000,54.50000,-1.29483
52.50000,54.50000,-1.15817
53.50000,54.50000,-1.06923
54.50000,54.50000,-0.55974
55.50000,54.50000,-0.12338
56.50000,54.50000,-0.43624
57.50000,54.50000,-0.30281
58.50000,54.50000,-0.09120
59.50000,54.50000,-0.00928
60.50000,54.50000,-0.02512
61.50000,54.50000,0.30361
62.50000,54.50000,0.36279
63.50000,54.50000,0.29345
64.50000,54.50000,0.10481
65.50000,54.50000,0.00138
66.50000,54.50000,-0.04010
67.50000,54.50000,-0.31819
68.50000,54.50000,-0.10252
69.50000,54.50000,0.03828
70.50000,54.50000,-0.21596
71.50000,54.50000,-0.42334
72.50000,54.50000,-0.31214
73.50000,54.50000,-0.22408
74.50000,54.50000,-0.11987
75.50000,54.50000,0.01654
76.50000,54.50000,-0.09508
77.50000,54.50000,0.23854
78.50000,54.50000,0.23880
79.50000,54.50000,0.23772
80.50000,54.50000,0.30479
81.50000,54.50000,0.47859
82.50000,54.50000,0.51079
83.50000,54.50000,0.10132
84.50000,54.50000,-0.01682
85.50000,54.50000,-0.25929
86.50000,54.50000,-0.25456
87.50000,54.50000,-0.15764
88.50000,54.50000,-0.44251
89.50000,54.50000,-0.78342
90.50000,54.50000,-0.65866
91.50000,54.50000,-0.84273
92.50000,54.50000,-0.69503
93.50000,54.50000,-0.81973
94.50000,54.50000,-0.35951
95.50000,54.50000,-0.12431
96.50000,54.50000,0.44903
97.50000,54.50000,0.07892
98.50000,54.50000,0.18735
99.50000,54.50000,-0.09330
0.50000,55.50000,0.10296
1.50000,55.50000,0.09239
2.50000,55.50000,0.02909
3.50000,55.50000,-0.01627
4.50000,55.50000,-0.02003
5.50000,55.50000,0.32005
6.50000,55.50000,0.10638
7.50000,55.50000,0.11007
8.50000,55.50000,0.25853
9.50000,55.50000,-0.05845
10.50000,55.50000,-0.05532
11.50000,55.50000,0.15108
12.50000,55.50000,0.16277
13.50000,55.50000,0.02217
14.50000,55.50000,-0.04813
15.50000,55.50000,0.16104
16.50000,55.50000,0.17764
17.50000,55.50000,0.24164
18.50000,55.50000,-0.04627
19.50000,55.50000,-0.06085
20.50000,55.50000,0.12262
21.50000,55.50000,0.27601
22.50000,55.50000,0.03732
23.50000,55.50000,0.14315
24.50000,55.50000,0.24289
25.50000,55.50000,0.31130
26.50000,55.50000,0.48060
27.50000,55.50000,0.51931
28.50000,55.50000,0.61965
29.50000,55.50000,0.82365
30.50000,55.50000,1.04338
31.50000,55.50000,0.46860
32.50000,55.50000,0.09143
33.50000,55.50000,-0.00843
34.50000,55.50000,-0.07917
35.50000,55.50000,-0.10419
36.50000,55.50000,-0.24162
37.50000,55.50000,-0.32770
38.50000,55.50000,-0.22479
39.50000,55.50000,-0.49138
40.50000,55.50000,-0.43051
41.50000,55.50000,-0.38605
42.50000,55.50000,-0.54493
43.50000,55.50000,-0.38394
44.50000,55.50000,-0.31889
45.50000,55.50000,-0.49247
46.50000,55.50000,-0.74231
47.50000,55.50000,-1.00198
48.50000,55.50000,-0.99435
49.50000,55.50000,-1.12024
50.50000,55.50000,-1.06437
51.50000,55.50000,-0.85743
52.50000,55.50000,-0.83276
53.50000,55.50000,-0.70941
54.50000,55.50000,-0.48520
55.50000,55.50000,-0.10346
56.50000,55.50000,0.13405
57.50000,55.50000,0.03606
58.50000,55.50000,0.38379
59.50000,55.50000,-0.03078
60.50000,55.50000,0.22069
61.50000,55.50000,0.36786
62.50000,55.50000,0.60861
63.50000,55.50000,0.31523
64.50000,55.50000,0.30199
65.50000,55.50000,0.05722
66.50000,55.50000,-0.20451
67.50000,55.50000,-0.13379
68.50000,55.50000,0.04568
69.50000,55.50000,-0.17444
70.50000,55.50000,-0.50047
71.50000,55.50000,-0.30535
72.50000,55.50000,-0.02468
73.50000,55.50000,-0.09976
74.50000,55.50000,-0.17410
75.50000,55.50000,0.01523
76.50000,55.50000,0.22277
77.50000,55.50000,0.19849
78.50000,55.50000,0.17768
79.50000,55.50000,0.30787
80.50000,55.50000,0.60919
81.50000,55.50000,0.04017
82.50000,55.50000,0.01920
83.50000,55.50000,-0.04233
84.50000,55.50000,-0.18921
85.50000,55.50000,-0.53494
86.50000,55.50000,-0.50624
87.50000,55.50000,-0.60751
88.50000,55.50000,-0.93491
89.50000,55.50000,-0.90392
90.50000,55.50000,-0.72969
91.50000,55.50000,-0.98744
92.50000,55.50000,-1.01562
93.50000,55.50000,-0.74267
94.50000,55.50000,-0.51436
95.50000,55.50000,-0.41410
96.50000,55.50000,-0.25639
97.50000,55.50000,-0.13316
98.50000,55.50000,-0.05052
99.50000,55.50000,-0.02160
0.50000,56.50000,0.30099
1.50000,56.50000,0.15206
2.50000,56.50000,-0.19269
3.50000,56.50000,0.06555
4.50000,56.50000,0.34836
5.50000,56.50000,0.29824
6.50000,56.50000,0.29636
7.50000,56.50000,0.30711
8.50000,56.50000,-0.10525
9.50000,56.50000,-0.22987
10.50000,56.50000,0.19230
11.50000,56.50000,0.23048
12.50000,56.50000,0.03129
13.50000,56.50000,0.45356
14.50000,56.50000,0.13470
15.50000,56.50000,-0.10965
16.50000,56.50000,-0.12003
17.50000,56.50000,-0.06658
18.50000,56.50000,0.00525
19.50000,56.50000,0.02151
20.50000,56.50000,0.27282
21.50000,56.50000,0.04920
22.50000,56.50000,-0.12904
23.50000,56.50000,-0.10732
24.50000,56.50000,0.00317
25.50000,56.50000,0.11101
26.50000,56.50000,0.04016
27.50000,56.50000,0.21391
28.50000,56.50000,0.50853
29.50000,56.50000,0.50071
30.50000,56.50000,0.44176
31.50000,56.50000,0.15380
32.50000,56.50000,-0.02975
33.50000,56.50000,-0.13964
34.50000,56.50000,-0.49351
35.50000,56.50000,-0.41821
36.50000,56.50000,-0.22259
37.50000,56.50000,-0.30381
38.50000,56.50000,-0.15997
39.50000,56.50000,-0.02360
40.50000,56.50000,-0.34239
41.50000,56.50000,-0.32802
42.50000,56.50000,-0.27707
43.50000,56.50000,-0.24501
44.50000,56.50000,-0.36231
45.50000,56.50000,-0.43850
46.50000,56.50000,-0.96580
47.50000,56.50000,-0.80383
48.50000,56.50000,-1.07065
49.50000,56.50000,-0.79770
50.50000,56.50000,-0.79623
51.50000,56.50000,-0.66354
52.50000,56.50000,-0.83326
53.50000,56.50000,-0.91201
54.50000,56.50000,-0.58060
55.50000,56.50000,-0.22982
56.50000,56.50000,-0.21400
57.50000,56.50000,0.08514
58.50000,56.50000,0.24616
59.50000,56.50000,0.40183
60.50000,56.50000,0.34097
61.50000,56.50000,0.50379
62.50000,56.50000,0.57480
63.50000,56.50000,0.35092
64.50000,56.50000,0.17750
65.50000,56.50000,0.08099
66.50000,56.50000,0.15674
67.50000,56.50000,0.05786
68.50000,56.50000,0.08190
69.50000,56.50000,0.05092
70.50000,56.50000,0.08521
71.50000,56.50000,0.03207
72.50000,56.50000,0.16171
73.50000,56.50000,0.26760
74.50000,56.50000,0.40060
75.50000,56.50000,0.08234
76.50000,56.50000,0.33518
77.50000,56.50000,0.45823
78.50000,56.50000,0.37531
79.50000,56.50000,0.27340
80.50000,56.50000,0.25813
81.50000,56.50000,0.00957
82.50000,56.50000,-0.13116
83.50000,56.50000,-0.24369
84.50000,56.50000,-0.54574
85.50000,56.50000,-0.48736
86.50000,56.50000,-0.51251
87.50000,56.50000,-0.58832
88.50000,56.50000,-0.47799
89.50000,56.50000,-0.74633
90.50000,56.50000,-0.91272
91.50000,56.50000,-0.68986
92.50000,56.50000,-0.47782
93.50000,56.50000,-0.56876
94.50000,56.50000,-0.47193
95.50000,56.50000,-0.41305
96.50000,56.50000,-0.41393
97.50000,56.50000,-0.18088
98.50000,56.50000,-0.30639
99.50000,56.50000,-0.46906
0.50000,57.50000,-0.01849
1.50000,57.50000,-0.04527
2.50000,57.50000,-0.17541
3.50000,57.50000,-0.32573
4.50000,57.50000,-0.20252
5.50000,57.50000,0.25550
6.50000,57.50000,0.26477
7.50000,57.50000,-0.14152
8.50000,57.50000,0.32832
9.50000,57.50000,-0.16783
10.50000,57.50000,0.33347
11.50000,57.50000,-0.06228
12.50000,57.50000,0.23737
13.50000,57.50000,-0.07030
14.50000,57.50000,-0.12750
15.50000,57.50000,-0.23507
16.50000,57.50000,-0.07953
17.50000,57.50000,0.03537
18.50000,57.50000,-0.19515
19.50000,57.50000,-0.11542
20.50000,57.50000,0.25562
21.50000,57.50000,0.05648
22.50000,57.50000,-0.02345
23.50000,57.50000,-0.00047
24.50000,57.50000,0.10536
25.50000,57.50000,0.35074
26.50000,57.50000,0.22368
27.50000,57.50000,0.34015
28.50000,57.50000,0.14790
29.50000,57.50000,0.27190
30.50000,57.50000,0.30544
31.50000,57.50000,0.26336
32.50000,57.50000,-0.10187
33.50000,57.50000,-0.28518
34.50000,57.50000,-0.30253
35.50000,57.50000,-0.50178
36.50000,57.50000,-0.48125
37.50000,57.50000,-0.20041
38.50000,57.50000,-0.25916
39.50000,57.50000,-0.25480
40.50000,57.50000,-0.29112
41.50000,57.50000,0.00188
42.50000,57.50000,-0.39530
43.50000,57.50000,-0.45599
44.50000,57.50000,-0.50865
45.50000,57.50000,-0.77818
46.50000,57.50000,-1.12398
47.50000,57.50000,-1.04965
48.50000,57.50000,-0.97099
49.50000,57.50000,-0.64631
50.50000,57.50000,-0.72808
51.50000,57.50000,-0.89391
52.50000,57.50000,-0.95974
53.50000,57.50000,-0.87960
54.50000,57.50000,-0.58849
55.50000,57.50000,-0.11962
56.50000,57.50000,-0.23837
57.50000,57.50000,-0.10061
58.50000,57.50000,0.10457
59.50000,57.50000,-0.09653
60.50000,57.50000,-0.09748
61.50000,57.50000,0.05914
62.50000,57.50000,0.03172
63.50000,57.50000,-0.02625
64.50000,57.50000,0.17794
65.50000,57.50000,0.02794
66.50000,57.50000,-0.04233
67.50000,57.50000,-0.06704
68.50000,57.50000,0.16942
69.50000,57.50000,0.27901
70.50000,57.50000,0.13353
71.50000,57.50000,0.49234
72.50000,57.50000,0.29363
73.50000,57.50000,0.17147
74.50000,57.50000,0.10435
75.50000,57.50000,-0.07451
76.50000,57.50000,-0.28891
77.50000,57.50000,0.21208
78.50000,57.50000,0.08213
79.50000,57.50000,0.34271
80.50000,57.50000,0.07497
81.50000,57.50000,0.04575
82.50000,57.50000,-0.28663
83.50000,57.50000,-0.50661
84.50000,57.50000,-0.73647
85.50000,57.50000,-0.76993
86.50000,57.50000,-0.65936
87.50000,57.50000,-0.93571
88.50000,57.50000,-1.01333
89.50000,57.50000,-0.91642
90.50000,57.50000,-1.15764
91.50000,57.50000,-1.14280
92.50000,57.50000,-1.01941
93.50000,57.50000,-0.83405
94.50000,57.50000,-0.72531
95.50000,57.50000,-0.67132
96.50000,57.50000,-0.84263
97.50000,57.50000,-0.56647
98.50000,57.50000,-0.87392
99.50000,57.50000,-1.02077
0.50000,58.50000,-0.07298
1.50000,58.50000,-0.35101
2.50000,58.50000,-0.50763
3.50000,58.50000,-0.61513
4.50000,58.50000,-0.44772
5.50000,58.50000,-0.03050
6.50000,58.50000,0.19484
7.50000,58.50000,-0.15730
8.50000,58.50000,0.15357
9.50000,58.50000,-0.04639
10.50000,58.50000,0.14531
11.50000,58.50000,-0.00657
12.50000,58.50000,-0.32509
13.50000,58.50000,-0.07759
14.50000,58.50000,0.04556
15.50000,58.50000,0.12336
16.50000,58.50000,-0.40974
17.50000,58.50000,-0.32087
18.50000,58.50000,-0.21912
19.50000,58.50000,-0.15092
20.50000,58.50000,-0.13143
21.50000,58.50000,-0.24119
22.50000,58.50000,-0.17451
23.50000,58.50000,-0.18736
24.50000,58.50000,-0.06990
25.50000,58.50000,0.08607
26.50000,58.50000,0.15546
27.50000,58.50000,0.11165
28.50000,58.50000,0.03534
29.50000,58.50000,-0.03085
30.50000,58.50000,-0.13159
31.50000,58.50000,-0.33981
32.50000,58.50000,-0.67197
33.50000,58.50000,-0.66044
34.50000,58.50000,-0.60025
35.50000,58.50000,-0.74939
36.50000,58.50000,-0.56342
37.50000,58.50000,-0.70164
38.50000,58.50000,-0.64421
39.50000,58.50000,-0.60869
40.50000,58.50000,-0.67889
41.50000,58.50000,-0.84256
