X,Y,Z,Primary,Secondary
80.50000,43.50000,0.50000,-0.70207,-0.73471
81.50000,43.50000,0.50000,-0.23896,-0.66937
82.50000,43.50000,0.50000,-0.50728,-0.70900
83.50000,43.50000,0.50000,0.07696,-0.38170
84.50000,43.50000,0.50000,0.27697,-0.19785
85.50000,43.50000,0.50000,-0.12778,-0.26813
86.50000,43.50000,0.50000,-0.07259,-0.09794
87.50000,43.50000,0.50000,0.00034,-0.19614
88.50000,43.50000,0.50000,0.17766,0.10028
89.50000,43.50000,0.50000,0.62227,0.10469
90.50000,43.50000,0.50000,0.57046,0.14699
91.50000,43.50000,0.50000,0.83902,-0.07362
92.50000,43.50000,0.50000,0.90134,-0.08741
93.50000,43.50000,0.50000,1.15628,-0.01710
94.50000,43.50000,0.50000,1.38656,0.04254
95.50000,43.50000,0.50000,1.31940,0.20005
96.50000,43.50000,0.50000,0.92871,-0.09710
97.50000,43.50000,0.50000,0.74204,-0.04247
98.50000,43.50000,0.50000,0.65409,0.03582
99.50000,43.50000,0.50000,0.42855,0.03129
0.50000,44.50000,0.50000,1.44290,0.84776
1.50000,44.50000,0.50000,1.54431,0.79286
2.50000,44.50000,0.50000,1.70663,0.86066
3.50000,44.50000,0.50000,1.65474,0.97513
4.50000,44.50000,0.50000,1.35672,0.40763
5.50000,44.50000,0.50000,1.43258,0.52114
6.50000,44.50000,0.50000,1.19661,0.43562
7.50000,44.50000,0.50000,0.81586,0.16097
8.50000,44.50000,0.50000,0.89818,0.18117
9.50000,44.50000,0.50000,0.71755,-0.08684
10.50000,44.50000,0.50000,0.29289,-0.31440
11.50000,44.50000,0.50000,0.14967,-0.44061
12.50000,44.50000,0.50000,0.39527,-0.17511
13.50000,44.50000,0.50000,0.71267,-0.11828
14.50000,44.50000,0.50000,0.79308,-0.31495
15.50000,44.50000,0.50000,0.32504,-0.39719
16.50000,44.50000,0.50000,0.29953,-0.49509
17.50000,44.50000,0.50000,0.12507,-0.51037
18.50000,44.50000,0.50000,0.04767,-0.74599
19.50000,44.50000,0.50000,-0.16077,-0.64177
20.50000,44.50000,0.50000,-0.02980,-0.46612
21.50000,44.50000,0.50000,0.05894,-0.62720
22.50000,44.50000,0.50000,-0.08032,-0.59696
23.50000,44.50000,0.50000,0.14919,-0.51381
24.50000,44.50000,0.50000,-0.20505,-0.69164
25.50000,44.50000,0.50000,0.09543,-0.52359
26.50000,44.50000,0.50000,-0.00719,-0.45841
27.50000,44.50000,0.50000,-0.68446,-0.80413
28.50000,44.50000,0.50000,-1.03733,-0.79073
29.50000,44.50000,0.50000,-1.11646,-0.95060
30.50000,44.50000,0.50000,-1.54360,-1.16093
31.50000,44.50000,0.50000,-1.71360,-1.24127
32.50000,44.50000,0.50000,-1.37628,-1.32826
33.50000,44.50000,0.50000,-1.62896,-1.31950
34.50000,44.50000,0.50000,-1.57729,-1.19688
35.50000,44.50000,0.50000,-1.83164,-1.30144
36.50000,44.50000,0.50000,-1.68891,-1.35837
37.50000,44.50000,0.50000,-1.69329,-1.48874
38.50000,44.50000,0.50000,-1.74953,-1.59453
39.50000,44.50000,0.50000,-1.37012,-1.46717
40.50000,44.50000,0.50000,-1.37016,-1.66309
41.50000,44.50000,0.50000,-1.01142,-1.65424
42.50000,44.50000,0.50000,-1.09443,-1.71619
43.50000,44.50000,0.50000,-0.81192,-1.50761
44.50000,44.50000,0.50000,-0.82575,-1.63872
45.50000,44.50000,0.50000,-0.85244,-1.51828
46.50000,44.50000,0.50000,-0.58555,-1.29183
47.50000,44.50000,0.50000,-1.22313,-1.93994
48.50000,44.50000,0.50000,-1.73153,-2.00760
49.50000,44.50000,0.50000,-1.56342,-1.64075
50.50000,44.50000,0.50000,-1.40667,-1.27620
51.50000,44.50000,0.50000,-0.91699,-0.99852
52.50000,44.50000,0.50000,-0.74378,-0.85892
53.50000,44.50000,0.50000,-0.92387,-1.20688
54.50000,44.50000,0.50000,-1.03994,-1.29566
55.50000,44.50000,0.50000,-1.43129,-1.53325
56.50000,44.50000,0.50000,-1.39133,-1.53277
57.50000,44.50000,0.50000,-1.29882,-1.74764
58.50000,44.50000,0.50000,-1.29566,-1.67344
59.50000,44.50000,0.50000,-1.43402,-1.69595
60.50000,44.50000,0.50000,-1.81711,-1.75198
61.50000,44.50000,0.50000,-1.56088,-1.51484
62.50000,44.50000,0.50000,-1.50243,-1.66189
63.50000,44.50000,0.50000,-1.68125,-1.74838
64.50000,44.50000,0.50000,-1.22753,-1.49070
65.50000,44.50000,0.50000,-0.98133,-1.21980
66.50000,44.50000,0.50000,-0.73173,-1.03135
67.50000,44.50000,0.50000,-0.54207,-0.90798
68.50000,44.50000,0.50000,-0.51633,-0.92999
69.50000,44.50000,0.50000,-0.66479,-0.93041
70.50000,44.50000,0.50000,-0.93923,-1.24059
71.50000,44.50000,0.50000,-0.50497,-1.24856
72.50000,44.50000,0.50000,-0.47129,-1.06375
73.50000,44.50000,0.50000,-0.02636,-0.98691
74.50000,44.50000,0.50000,-0.05083,-0.83963
75.50000,44.50000,0.50000,-0.27131,-1.06595
76.50000,44.50000,0.50000,-0.27548,-0.91689
77.50000,44.50000,0.50000,-0.27038,-0.92728
78.50000,44.50000,0.50000,-0.71682,-1.01216
79.50000,44.50000,0.50000,-0.61777,-0.68476
80.50000,44.50000,0.50000,-0.49862,-0.80934
81.50000,44.50000,0.50000,-0.38032,-0.75323
82.50000,44.50000,0.50000,-0.25923,-0.64111
83.50000,44.50000,0.50000,-0.06629,-0.24697
84.50000,44.50000,0.50000,-0.07097,-0.09202
85.50000,44.50000,0.50000,-0.26543,-0.32810
86.50000,44.50000,0.50000,-0.29534,-0.23013
87.50000,44.50000,0.50000,-0.34353,-0.21086
88.50000,44.50000,0.50000,-0.67631,-0.31751
89.50000,44.50000,0.50000,-0.54810,-0.10439
90.50000,44.50000,0.50000,0.26082,0.12719
91.50000,44.50000,0.50000,0.47778,0.02255
92.50000,44.50000,0.50000,0.46380,-0.23357
93.50000,44.50000,0.50000,0.81388,0.03530
94.50000,44.50000,0.50000,0.65941,-0.06042
95.50000,44.50000,0.50000,0.32828,0.23926
96.50000,44.50000,0.50000,0.38968,0.16878
97.50000,44.50000,0.50000,0.44395,0.27927
98.50000,44.50000,0.50000,0.39462,0.07367
99.50000,44.50000,0.50000,0.80064,0.23109
0.50000,45.50000,0.50000,1.58605,0.56245
1.50000,45.50000,0.50000,1.64155,0.78184
2.50000,45.50000,0.50000,1.65131,0.90612
3.50000,45.50000,0.50000,1.37610,0.70139
4.50000,45.50000,0.50000,1.65329,0.69115
5.50000,45.50000,0.50000,1.56317,0.62620
6.50000,45.50000,0.50000,1.28210,0.50033
7.50000,45.50000,0.50000,1.37834,0.40084
8.50000,45.50000,0.50000,0.80738,0.15576
9.50000,45.50000,0.50000,0.54949,0.11307
10.50000,45.50000,0.50000,0.72850,0.17835
11.50000,45.50000,0.50000,0.46542,-0.03606
12.50000,45.50000,0.50000,0.51806,0.01004
13.50000,45.50000,0.50000,0.49496,-0.25105
14.50000,45.50000,0.50000,0.56160,-0.02308
15.50000,45.50000,0.50000,0.37169,-0.17277
16.50000,45.50000,0.50000,0.23882,-0.50695
17.50000,45.50000,0.50000,0.02327,-0.46374
18.50000,45.50000,0.50000,-0.10053,-0.59717
19.50000,45.50000,0.50000,-0.14896,-0.43062
20.50000,45.50000,0.50000,0.12082,-0.35702
21.50000,45.50000,0.50000,-0.11809,-0.44984
22.50000,45.50000,0.50000,0.11748,-0.08917
23.50000,45.50000,0.50000,0.02311,-0.05745
24.50000,45.50000,0.50000,0.10291,-0.06809
25.50000,45.50000,0.50000,0.03875,0.01926
26.50000,45.50000,0.50000,0.11922,0.11574
27.50000,45.50000,0.50000,-0.07710,-0.28036
28.50000,45.50000,0.50000,-0.18142,-0.18455
29.50000,45.50000,0.50000,-0.63778,-0.32845
30.50000,45.50000,0.50000,-1.03747,-0.69170
31.50000,45.50000,0.50000,-1.04193,-0.78819
32.50000,45.50000,0.50000,-1.33721,-0.73692
33.50000,45.50000,0.50000,-1.13416,-0.67725
34.50000,45.50000,0.50000,-1.25304,-0.74775
35.50000,45.50000,0.50000,-1.37609,-1.18469
36.50000,45.50000,0.50000,-1.53426,-1.23721
37.50000,45.50000,0.50000,-1.61490,-1.34427
38.50000,45.50000,0.50000,-1.47633,-1.36756
39.50000,45.50000,0.50000,-1.06649,-1.21525
40.50000,45.50000,0.50000,-0.44452,-1.17060
41.50000,45.50000,0.50000,-0.21863,-1.20051
42.50000,45.50000,0.50000,-0.80749,-1.53047
43.50000,45.50000,0.50000,-1.09103,-1.51665
44.50000,45.50000,0.50000,-0.91863,-1.43717
45.50000,45.50000,0.50000,-0.66030,-1.15692
46.50000,45.50000,0.50000,-0.58894,-1.34544
47.50000,45.50000,0.50000,-1.21277,-1.40060
48.50000,45.50000,0.50000,-1.18786,-1.54056
49.50000,45.50000,0.50000,-0.99896,-1.29661
50.50000,45.50000,0.50000,-0.84997,-0.92823
51.50000,45.50000,0.50000,-0.97392,-0.84386
52.50000,45.50000,0.50000,-0.78257,-0.88472
53.50000,45.50000,0.50000,-0.84309,-1.06973
54.50000,45.50000,0.50000,-1.45921,-1.37188
55.50000,45.50000,0.50000,-1.17359,-1.44675
56.50000,45.50000,0.50000,-1.63129,-1.65773
57.50000,45.50000,0.50000,-1.66288,-1.80551
58.50000,45.50000,0.50000,-2.05914,-2.26372
59.50000,45.50000,0.50000,-1.81018,-2.01176
60.50000,45.50000,0.50000,-2.09430,-2.06188
61.50000,45.50000,0.50000,-1.97781,-1.82188
62.50000,45.50000,0.50000,-1.87799,-1.76471
63.50000,45.50000,0.50000,-1.90189,-1.77942
64.50000,45.50000,0.50000,-1.66197,-1.63918
65.50000,45.50000,0.50000,-1.72154,-1.53890
66.50000,45.50000,0.50000,-1.18576,-1.12919
67.50000,45.50000,0.50000,-0.92141,-0.96724
68.50000,45.50000,0.50000,-0.52848,-1.01639
69.50000,45.50000,0.50000,-0.67187,-1.16490
70.50000,45.50000,0.50000,-1.03069,-0.96961
71.50000,45.50000,0.50000,-0.77040,-0.83655
72.50000,45.50000,0.50000,-0.54299,-0.94512
73.50000,45.50000,0.50000,-0.80118,-1.11727
74.50000,45.50000,0.50000,-0.82516,-1.13899
75.50000,45.50000,0.50000,-0.97595,-1.21674
76.50000,45.50000,0.50000,-0.79209,-1.01550
77.50000,45.50000,0.50000,-0.82074,-0.92131
78.50000,45.50000,0.50000,-0.98549,-0.96243
79.50000,45.50000,0.50000,-1.26782,-1.00057
80.50000,45.50000,0.50000,-1.13950,-0.83521
81.50000,45.50000,0.50000,-0.84734,-0.47493
82.50000,45.50000,0.50000,-0.20611,-0.41961
83.50000,45.50000,0.50000,-0.24230,-0.34746
84.50000,45.50000,0.50000,-0.10610,-0.26233
85.50000,45.50000,0.50000,-0.69103,-0.51433
86.50000,45.50000,0.50000,-0.74009,-0.46737
87.50000,45.50000,0.50000,-0.35515,-0.37203
88.50000,45.50000,0.50000,-0.28764,-0.21845
89.50000,45.50000,0.50000,-0.33760,-0.23894
90.50000,45.50000,0.50000,0.09963,-0.10530
91.50000,45.50000,0.50000,0.24944,-0.03913
92.50000,45.50000,0.50000,0.08382,-0.34503
93.50000,45.50000,0.50000,0.52920,-0.06386
94.50000,45.50000,0.50000,0.16846,-0.24307
95.50000,45.50000,0.50000,0.19233,0.16882
96.50000,45.50000,0.50000,0.67456,0.24728
97.50000,45.50000,0.50000,0.52870,0.29204
98.50000,45.50000,0.50000,0.30679,0.17784
99.50000,45.50000,0.50000,-0.05014,-0.04193
0.50000,46.50000,0.50000,1.28037,0.82314
1.50000,46.50000,0.50000,1.70148,0.95217
2.50000,46.50000,0.50000,1.62221,0.99720
3.50000,46.50000,0.50000,1.49325,0.95782
4.50000,46.50000,0.50000,1.18088,0.74006
5.50000,46.50000,0.50000,1.27219,0.57345
6.50000,46.50000,0.50000,0.77309,0.21531
7.50000,46.50000,0.50000,0.96309,0.60631
8.50000,46.50000,0.50000,0.37457,0.14808
9.50000,46.50000,0.50000,0.49584,0.07269
10.50000,46.50000,0.50000,0.71292,0.09687
11.50000,46.50000,0.50000,0.59118,0.02030
12.50000,46.50000,0.50000,1.06614,0.27269
13.50000,46.50000,0.50000,1.15341,0.27628
14.50000,46.50000,0.50000,1.22927,0.27573
15.50000,46.50000,0.50000,0.93806,-0.01158
16.50000,46.50000,0.50000,0.82031,-0.03339
17.50000,46.50000,0.50000,0.55642,-0.04498
18.50000,46.50000,0.50000,0.02890,-0.12621
19.50000,46.50000,0.50000,0.24496,0.06273
20.50000,46.50000,0.50000,0.74338,0.36526
21.50000,46.50000,0.50000,0.48683,0.39584
22.50000,46.50000,0.50000,0.44693,0.16541
23.50000,46.50000,0.50000,0.48049,0.46598
24.50000,46.50000,0.50000,0.60349,0.59035
25.50000,46.50000,0.50000,0.48343,0.38101
26.50000,46.50000,0.50000,0.06628,0.29366
27.50000,46.50000,0.50000,-0.06253,0.19995
28.50000,46.50000,0.50000,-0.55043,-0.27465
29.50000,46.50000,0.50000,-0.54064,-0.37178
30.50000,46.50000,0.50000,-0.44661,-0.48575
31.50000,46.50000,0.50000,-0.49217,-0.37324
32.50000,46.50000,0.50000,-0.63681,-0.27491
33.50000,46.50000,0.50000,-0.84272,-0.40489
34.50000,46.50000,0.50000,-0.56848,-0.50800
35.50000,46.50000,0.50000,-0.93902,-0.88145
36.50000,46.50000,0.50000,-1.39991,-0.96334
37.50000,46.50000,0.50000,-1.28533,-0.82815
38.50000,46.50000,0.50000,-0.98132,-0.78703
39.50000,46.50000,0.50000,-0.14158,-0.41605
40.50000,46.50000,0.50000,-0.08207,-0.55166
41.50000,46.50000,0.50000,-0.29841,-0.76805
42.50000,46.50000,0.50000,-0.24502,-0.56208
43.50000,46.50000,0.50000,-1.10221,-1.01882
44.50000,46.50000,0.50000,-1.40749,-1.29648
45.50000,46.50000,0.50000,-1.11316,-1.14885
46.50000,46.50000,0.50000,-1.08388,-1.18359
47.50000,46.50000,0.50000,-1.33052,-1.29052
48.50000,46.50000,0.50000,-0.72727,-1.08403
49.50000,46.50000,0.50000,-0.86825,-1.19135
50.50000,46.50000,0.50000,-0.84936,-1.26182
51.50000,46.50000,0.50000,-0.68291,-1.19773
52.50000,46.50000,0.50000,-1.18850,-1.41479
53.50000,46.50000,0.50000,-1.13973,-1.43952
54.50000,46.50000,0.50000,-1.14782,-1.66807
55.50000,46.50000,0.50000,-1.76318,-2.06051
56.50000,46.50000,0.50000,-1.98965,-2.37859
57.50000,46.50000,0.50000,-2.05052,-2.11339
58.50000,46.50000,0.50000,-1.84853,-1.95245
59.50000,46.50000,0.50000,-1.91718,-1.87377
60.50000,46.50000,0.50000,-1.64147,-1.83753
61.50000,46.50000,0.50000,-1.96751,-1.90432
62.50000,46.50000,0.50000,-1.82195,-1.78894
63.50000,46.50000,0.50000,-1.82356,-1.57407
64.50000,46.50000,0.50000,-1.99638,-1.77414
65.50000,46.50000,0.50000,-1.36688,-1.40999
66.50000,46.50000,0.50000,-1.54748,-1.27558
67.50000,46.50000,0.50000,-1.26277,-1.02383
68.50000,46.50000,0.50000,-1.02379,-0.81766
69.50000,46.50000,0.50000,-0.71420,-0.74729
70.50000,46.50000,0.50000,-0.90149,-0.96607
71.50000,46.50000,0.50000,-0.86444,-0.86864
72.50000,46.50000,0.50000,-0.76918,-0.89941
73.50000,46.50000,0.50000,-1.05297,-1.02892
74.50000,46.50000,0.50000,-1.04586,-1.17822
75.50000,46.50000,0.50000,-0.73704,-1.02288
76.50000,46.50000,0.50000,-0.85001,-1.08689
77.50000,46.50000,0.50000,-1.29350,-1.15520
78.50000,46.50000,0.50000,-1.01375,-0.95286
79.50000,46.50000,0.50000,-1.11538,-1.01437
80.50000,46.50000,0.50000,-0.97940,-0.90115
81.50000,46.50000,0.50000,-0.94695,-0.75738
82.50000,46.50000,0.50000,-0.94208,-0.69379
83.50000,46.50000,0.50000,-0.87813,-0.50868
84.50000,46.50000,0.50000,-0.87785,-0.30697
85.50000,46.50000,0.50000,-0.73088,-0.25369
86.50000,46.50000,0.50000,-0.47570,-0.07744
87.50000,46.50000,0.50000,-0.66895,-0.39766
88.50000,46.50000,0.50000,-0.67477,-0.41331
89.50000,46.50000,0.50000,-0.31944,-0.38671
90.50000,46.50000,0.50000,-0.58615,-0.54882
91.50000,46.50000,0.50000,-0.43370,-0.52889
92.50000,46.50000,0.50000,-0.28865,-0.59592
93.50000,46.50000,0.50000,0.03908,-0.18586
94.50000,46.50000,0.50000,0.06717,-0.15443
95.50000,46.50000,0.50000,0.38877,0.21518
96.50000,46.50000,0.50000,0.00433,-0.04941
97.50000,46.50000,0.50000,-0.29352,0.03201
98.50000,46.50000,0.50000,0.03055,-0.06695
99.50000,46.50000,0.50000,-0.28221,-0.08376
0.50000,47.50000,0.50000,1.60172,0.93968
1.50000,47.50000,0.50000,1.11478,0.71472
2.50000,47.50000,0.50000,1.10335,0.76543
3.50000,47.50000,0.50000,1.09075,0.57452
4.50000,47.50000,0.50000,1.03886,0.36533
5.50000,47.50000,0.50000,1.06921,0.50189
6.50000,47.50000,0.50000,0.92352,0.56401
7.50000,47.50000,0.50000,0.58722,0.39662
8.50000,47.50000,0.50000,0.65115,0.38855
9.50000,47.50000,0.50000,0.63426,0.08610
10.50000,47.50000,0.50000,0.65887,0.05896
11.50000,47.50000,0.50000,0.91248,0.10690
12.50000,47.50000,0.50000,0.98073,0.20214
13.50000,47.50000,0.50000,1.07303,0.26562
14.50000,47.50000,0.50000,0.73529,0.04787
15.50000,47.50000,0.50000,0.86150,0.21606
16.50000,47.50000,0.50000,0.73710,-0.03785
17.50000,47.50000,0.50000,0.52002,-0.07873
18.50000,47.50000,0.50000,0.44628,-0.06627
19.50000,47.50000,0.50000,0.86511,0.17462
20.50000,47.50000,0.50000,0.83606,0.41333
21.50000,47.50000,0.50000,0.90707,0.61907
22.50000,47.50000,0.50000,0.76385,0.54409
23.50000,47.50000,0.50000,0.78713,0.74355
24.50000,47.50000,0.50000,1.19600,0.92237
25.50000,47.50000,0.50000,0.77350,0.70530
26.50000,47.50000,0.50000,1.08454,0.79316
27.50000,47.50000,0.50000,0.38510,0.45248
28.50000,47.50000,0.50000,0.19598,0.27148
29.50000,47.50000,0.50000,-0.14947,0.06427
30.50000,47.50000,0.50000,-0.44199,-0.32273
31.50000,47.50000,0.50000,-0.42600,-0.30528
32.50000,47.50000,0.50000,-0.31598,-0.23277
33.50000,47.50000,0.50000,-0.77231,-0.35419
34.50000,47.50000,0.50000,-0.65294,-0.16961
35.50000,47.50000,0.50000,-0.88929,-0.47254
36.50000,47.50000,0.50000,-0.64386,-0.34563
37.50000,47.50000,0.50000,-0.30000,-0.31198
38.50000,47.50000,0.50000,-0.28409,-0.05016
39.50000,47.50000,0.50000,-0.05585,-0.03004
40.50000,47.50000,0.50000,0.12414,-0.23642
41.50000,47.50000,0.50000,-0.06801,-0.55358
42.50000,47.50000,0.50000,-0.34242,-0.54151
43.50000,47.50000,0.50000,-0.66246,-0.84998
44.50000,47.50000,0.50000,-0.95563,-0.95322
45.50000,47.50000,0.50000,-1.36597,-1.37096
46.50000,47.50000,0.50000,-0.89620,-1.07959
47.50000,47.50000,0.50000,-0.93753,-1.16601
48.50000,47.50000,0.50000,-0.87222,-1.26414
49.50000,47.50000,0.50000,-0.87548,-1.25849
50.50000,47.50000,0.50000,-0.76207,-1.12493
51.50000,47.50000,0.50000,-0.86284,-1.11448
52.50000,47.50000,0.50000,-0.83740,-1.17084
53.50000,47.50000,0.50000,-1.73250,-1.99359
54.50000,47.50000,0.50000,-1.67970,-2.00296
55.50000,47.50000,0.50000,-1.52394,-2.10650
56.50000,47.50000,0.50000,-1.74284,-2.34915
57.50000,47.50000,0.50000,-1.25498,-2.13030
58.50000,47.50000,0.50000,-1.46196,-2.13641
59.50000,47.50000,0.50000,-1.86712,-2.47314
60.50000,47.50000,0.50000,-1.75282,-2.26620
61.50000,47.50000,0.50000,-1.62747,-1.97694
62.50000,47.50000,0.50000,-1.51519,-1.83747
63.50000,47.50000,0.50000,-1.90082,-1.71635
64.50000,47.50000,0.50000,-1.89298,-1.45490
65.50000,47.50000,0.50000,-1.81146,-1.46115
66.50000,47.50000,0.50000,-1.89092,-1.43949
67.50000,47.50000,0.50000,-1.57960,-1.23044
68.50000,47.50000,0.50000,-1.09450,-0.67303
69.50000,47.50000,0.50000,-0.71458,-0.61854
70.50000,47.50000,0.50000,-0.74312,-0.51902
71.50000,47.50000,0.50000,-0.93988,-0.76169
72.50000,47.50000,0.50000,-1.27005,-1.20069
73.50000,47.50000,0.50000,-1.00795,-0.98194
74.50000,47.50000,0.50000,-0.90072,-0.95736
75.50000,47.50000,0.50000,-1.17663,-1.21690
76.50000,47.50000,0.50000,-1.18020,-1.26664
77.50000,47.50000,0.50000,-1.26054,-1.04131
78.50000,47.50000,0.50000,-1.20378,-0.87346
79.50000,47.50000,0.50000,-1.56049,-0.77647
80.50000,47.50000,0.50000,-1.41831,-0.93797
81.50000,47.50000,0.50000,-1.31949,-0.77297
82.50000,47.50000,0.50000,-1.27506,-0.49604
83.50000,47.50000,0.50000,-1.46685,-0.30545
84.50000,47.50000,0.50000,-1.31948,-0.26476
85.50000,47.50000,0.50000,-0.78357,0.00615
86.50000,47.50000,0.50000,-0.78665,-0.03002
87.50000,47.50000,0.50000,-1.00205,-0.02426
88.50000,47.50000,0.50000,-0.96466,-0.11775
89.50000,47.50000,0.50000,-0.43428,-0.02915
90.50000,47.50000,0.50000,-0.56913,-0.22639
91.50000,47.50000,0.50000,-0.70705,-0.26575
92.50000,47.50000,0.50000,-0.58031,-0.18256
93.50000,47.50000,0.50000,-0.85318,-0.41804
94.50000,47.50000,0.50000,-0.36090,-0.29158
95.50000,47.50000,0.50000,-0.47202,-0.32749
96.50000,47.50000,0.50000,-0.48454,-0.10806
97.50000,47.50000,0.50000,-0.42116,-0.07420
98.50000,47.50000,0.50000,-0.16893,-0.11758
99.50000,47.50000,0.50000,-0.48089,-0.47883
0.50000,48.50000,0.50000,0.84162,0.24790
1.50000,48.50000,0.50000,1.01957,0.61685
2.50000,48.50000,0.50000,1.17053,0.36732
3.50000,48.50000,0.50000,0.70299,0.07307
4.50000,48.50000,0.50000,0.62460,0.23488
5.50000,48.50000,0.50000,1.09182,0.35478
6.50000,48.50000,0.50000,0.87713,0.32735
7.50000,48.50000,0.50000,1.08305,0.30535
8.50000,48.50000,0.50000,0.95770,0.28198
9.50000,48.50000,0.50000,1.02651,0.23691
10.50000,48.50000,0.50000,1.34682,0.47326
11.50000,48.50000,0.50000,1.59695,0.32551
12.50000,48.50000,0.50000,1.34878,0.26425
13.50000,48.50000,0.50000,1.12361,0.03935
14.50000,48.50000,0.50000,1.12920,-0.07672
15.50000,48.50000,0.50000,1.42104,0.22772
16.50000,48.50000,0.50000,1.30375,-0.05667
17.50000,48.50000,0.50000,1.19763,0.13016
18.50000,48.50000,0.50000,0.75391,0.03816
19.50000,48.50000,0.50000,1.11032,0.46642
20.50000,48.50000,0.50000,1.10026,0.46585
21.50000,48.50000,0.50000,0.63503,0.35300
22.50000,48.50000,0.50000,0.42000,0.41890
23.50000,48.50000,0.50000,0.59582,0.38990
24.50000,48.50000,0.50000,0.65675,0.50778
25.50000,48.50000,0.50000,0.49123,0.69197
26.50000,48.50000,0.50000,0.55621,0.82174
27.50000,48.50000,0.50000,0.46195,0.68273
28.50000,48.50000,0.50000,0.27799,0.42698
29.50000,48.50000,0.50000,0.26638,0.08106
30.50000,48.50000,0.50000,-0.05949,-0.21830
31.50000,48.50000,0.50000,-0.20166,-0.38308
32.50000,48.50000,0.50000,-0.04000,-0.45203
33.50000,48.50000,0.50000,-0.27914,-0.42659
34.50000,48.50000,0.50000,-0.71933,-0.58830
35.50000,48.50000,0.50000,-0.78091,-0.63852
36.50000,48.50000,0.50000,-1.04389,-0.61867
37.50000,48.50000,0.50000,-0.87254,-0.34640
38.50000,48.50000,0.50000,-0.25475,0.13398
39.50000,48.50000,0.50000,-0.31203,-0.19392
40.50000,48.50000,0.50000,0.04236,-0.20102
41.50000,48.50000,0.50000,-0.38690,-0.41172
42.50000,48.50000,0.50000,-0.77150,-0.80480
43.50000,48.50000,0.50000,-0.69217,-0.71560
44.50000,48.50000,0.50000,-0.71951,-0.94704
45.50000,48.50000,0.50000,-1.26574,-1.19824
46.50000,48.50000,0.50000,-1.19673,-1.19563
47.50000,48.50000,0.50000,-0.79859,-0.90921
48.50000,48.50000,0.50000,-0.77177,-1.00958
49.50000,48.50000,0.50000,-1.04849,-1.10767
50.50000,48.50000,0.50000,-1.00387,-0.93313
51.50000,48.50000,0.50000,-1.51273,-1.40191
52.50000,48.50000,0.50000,-1.77418,-1.77307
53.50000,48.50000,0.50000,-1.54121,-1.70638
54.50000,48.50000,0.50000,-1.54446,-1.81041
55.50000,48.50000,0.50000,-1.65156,-1.80602
56.50000,48.50000,0.50000,-1.09616,-1.79941
57.50000,48.50000,0.50000,-1.42316,-2.12916
58.50000,48.50000,0.50000,-1.75369,-2.37708
59.50000,48.50000,0.50000,-1.85470,-1.98585
60.50000,48.50000,0.50000,-1.25072,-1.77325
61.50000,48.50000,0.50000,-1.18505,-1.71425
62.50000,48.50000,0.50000,-1.51338,-1.76934
63.50000,48.50000,0.50000,-1.45383,-1.59708
64.50000,48.50000,0.50000,-1.52461,-1.42409
65.50000,48.50000,0.50000,-1.48366,-1.03490
66.50000,48.50000,0.50000,-1.61344,-1.04814
67.50000,48.50000,0.50000,-1.90338,-1.10410
68.50000,48.50000,0.50000,-1.23628,-0.62890
69.50000,48.50000,0.50000,-0.80567,-0.42936
70.50000,48.50000,0.50000,-1.25124,-0.70504
71.50000,48.50000,0.50000,-1.56413,-1.12310
72.50000,48.50000,0.50000,-1.50802,-1.15378
73.50000,48.50000,0.50000,-1.55933,-1.22261
74.50000,48.50000,0.50000,-1.36359,-0.96592
75.50000,48.50000,0.50000,-1.57469,-0.96932
76.50000,48.50000,0.50000,-1.71165,-1.03674
77.50000,48.50000,0.50000,-1.91313,-0.97311
78.50000,48.50000,0.50000,-1.42702,-0.69616
79.50000,48.50000,0.50000,-1.26229,-0.68084
80.50000,48.50000,0.50000,-1.19153,-0.55004
81.50000,48.50000,0.50000,-1.46112,-0.40148
82.50000,48.50000,0.50000,-1.42095,-0.32074
83.50000,48.50000,0.50000,-1.43558,-0.26294
84.50000,48.50000,0.50000,-0.94041,0.08255
85.50000,48.50000,0.50000,-0.55289,0.24252
86.50000,48.50000,0.50000,-0.52041,0.24108
87.50000,48.50000,0.50000,-0.67758,0.14542
88.50000,48.50000,0.50000,-0.87135,-0.16202
89.50000,48.50000,0.50000,-1.12240,-0.49413
90.50000,48.50000,0.50000,-1.25595,-0.59708
91.50000,48.50000,0.50000,-1.09444,-0.66941
92.50000,48.50000,0.50000,-1.02893,-0.69046
93.50000,48.50000,0.50000,-1.04151,-0.58572
94.50000,48.50000,0.50000,-0.84297,-0.51760
95.50000,48.50000,0.50000,-0.47648,-0.34184
96.50000,48.50000,0.50000,-0.61603,-0.34122
97.50000,48.50000,0.50000,-0.58526,-0.31933
98.50000,48.50000,0.50000,-0.56095,-0.35487
99.50000,48.50000,0.50000,-0.58705,-0.57311
0.50000,49.50000,0.50000,0.37196,-0.06172
1.50000,49.50000,0.50000,0.47862,-0.02425
2.50000,49.50000,0.50000,0.10389,-0.03637
3.50000,49.50000,0.50000,0.46623,0.14427
4.50000,49.50000,0.50000,0.94377,0.43721
5.50000,49.50000,0.50000,1.50272,0.51467
6.50000,49.50000,0.50000,1.65935,0.55736
7.50000,49.50000,0.50000,1.09373,0.22648
8.50000,49.50000,0.50000,1.15760,0.19941
